2009.05.05 05:41:10,GPSD=050509,GPST=054109.000,LAT=6723.6388,NS=N,LONG=2636.8107,EW=E,T=17.96,U=26.9,T1=25.238,T2=25.048,T3=25.082,T4=25.537,UVB1=0.000,UVB2=0.000,UVB3=0.001,UVB4=0.010,SR4=9.952,SR5=9.952,SR6=10.718,SR7=10.718,AntHeight=210,GeoidHeight=22
2009.05.05 07:31:40,GPSD=050509,GPST=073139.000,LAT=6725.7194,NS=N,LONG=2643.6308,EW=E,T=1.39,U=84.3,T1=25.017,T2=25.151,T3=24.952,T4=24.988,UVB1=0.209,UVB2=0.007,UVB3=0.118,UVB4=0.008,SR4=2805.710,SR5=261.050,SR6=2190.980,SR7=276.361,AntHeight=338,GeoidHeight=22
2009.05.05 07:31:50,GPSD=050509,GPST=073149.000,LAT=6725.5333,NS=N,LONG=2643.7972,EW=E,T=1.41,U=83.9,T1=25.013,T2=25.257,T3=25.070,T4=24.866,UVB1=0.200,UVB2=0.008,UVB3=0.111,UVB4=0.011,SR4=2063.135,SR5=225.835,SR6=1065.634,SR7=238.849,AntHeight=334,GeoidHeight=22
2009.05.05 07:32:00,GPSD=050509,GPST=073159.000,LAT=6725.3478,NS=N,LONG=2643.9651,EW=E,T=1.46,U=84.0,T1=25.009,T2=25.101,T3=25.120,T4=24.805,UVB1=0.260,UVB2=0.006,UVB3=0.110,UVB4=0.007,SR4=2851.643,SR5=367.460,SR6=1740.076,SR7=364.398,AntHeight=327,GeoidHeight=22
2009.05.05 07:32:10,GPSD=050509,GPST=073209.000,LAT=6725.1625,NS=N,LONG=2644.1164,EW=E,T=1.50,U=84.0,T1=25.009,T2=24.819,T3=25.147,T4=24.805,UVB1=0.263,UVB2=0.010,UVB3=0.113,UVB4=0.011,SR4=3063.698,SR5=415.689,SR6=1038.075,SR7=419.517,AntHeight=317,GeoidHeight=22
2009.05.05 07:32:20,GPSD=050509,GPST=073219.000,LAT=6724.9761,NS=N,LONG=2644.2594,EW=E,T=1.52,U=83.9,T1=25.006,T2=24.960,T3=25.132,T4=25.323,UVB1=0.259,UVB2=0.007,UVB3=0.112,UVB4=0.016,SR4=2374.710,SR5=406.503,SR6=935.492,SR7=416.455,AntHeight=310,GeoidHeight=22
2009.05.05 07:32:30,GPSD=050509,GPST=073229.000,LAT=6724.7850,NS=N,LONG=2644.4039,EW=E,T=1.56,U=83.7,T1=25.009,T2=25.193,T3=25.078,T4=25.446,UVB1=0.177,UVB2=0.007,UVB3=0.109,UVB4=0.018,SR4=1480.558,SR5=287.844,SR6=828.316,SR7=292.437,AntHeight=311,GeoidHeight=22
2009.05.05 07:32:40,GPSD=050509,GPST=073239.000,LAT=6724.5962,NS=N,LONG=2644.5421,EW=E,T=1.60,U=83.9,T1=25.006,T2=25.246,T3=25.063,T4=25.079,UVB1=0.267,UVB2=0.021,UVB3=0.107,UVB4=0.023,SR4=2802.648,SR5=439.421,SR6=1442.281,SR7=430.234,AntHeight=316,GeoidHeight=22
2009.05.05 07:32:50,GPSD=050509,GPST=073249.000,LAT=6724.4117,NS=N,LONG=2644.6522,EW=E,T=1.68,U=83.5,T1=25.002,T2=25.006,T3=25.017,T4=25.079,UVB1=0.237,UVB2=0.008,UVB3=0.108,UVB4=0.009,SR4=2266.003,SR5=391.957,SR6=1165.154,SR7=391.957,AntHeight=318,GeoidHeight=22
2009.05.05 07:33:00,GPSD=050509,GPST=073259.000,LAT=6724.2291,NS=N,LONG=2644.7629,EW=E,T=1.70,U=82.6,T1=25.006,T2=24.811,T3=24.922,T4=25.079,UVB1=0.262,UVB2=0.009,UVB3=0.106,UVB4=0.010,SR4=2948.867,SR5=355.211,SR6=1475.964,SR7=367.460,AntHeight=309,GeoidHeight=22
2009.05.05 07:33:10,GPSD=050509,GPST=073309.000,LAT=6724.0490,NS=N,LONG=2644.8670,EW=E,T=1.72,U=82.3,T1=25.006,T2=25.063,T3=24.884,T4=24.988,UVB1=0.190,UVB2=0.007,UVB3=0.105,UVB4=0.008,SR4=1914.620,SR5=202.869,SR6=888.794,SR7=222.773,AntHeight=308,GeoidHeight=22
2009.05.05 07:33:20,GPSD=050509,GPST=073319.000,LAT=6723.8768,NS=N,LONG=2644.9781,EW=E,T=1.72,U=81.8,T1=25.009,T2=25.246,T3=24.857,T4=24.927,UVB1=0.157,UVB2=0.005,UVB3=0.106,UVB4=0.006,SR4=1143.719,SR5=136.266,SR6=594.060,SR7=146.218,AntHeight=311,GeoidHeight=22
2009.05.05 07:33:30,GPSD=050509,GPST=073329.000,LAT=6723.7096,NS=N,LONG=2645.0942,EW=E,T=1.68,U=81.8,T1=25.013,T2=25.189,T3=24.845,T4=24.805,UVB1=0.174,UVB2=0.008,UVB3=0.110,UVB4=0.009,SR4=1210.321,SR5=203.634,SR6=687.456,SR7=202.103,AntHeight=316,GeoidHeight=22
2009.05.05 07:33:40,GPSD=050509,GPST=073339.000,LAT=6723.5414,NS=N,LONG=2645.2127,EW=E,T=1.66,U=81.5,T1=25.013,T2=24.880,T3=24.842,T4=24.805,UVB1=0.269,UVB2=0.007,UVB3=0.116,UVB4=0.006,SR4=2783.510,SR5=327.652,SR6=1123.050,SR7=321.528,AntHeight=315,GeoidHeight=22
2009.05.05 07:33:50,GPSD=050509,GPST=073349.000,LAT=6723.3698,NS=N,LONG=2645.3461,EW=E,T=1.64,U=81.7,T1=25.009,T2=24.887,T3=24.849,T4=25.385,UVB1=0.261,UVB2=0.008,UVB3=0.116,UVB4=0.018,SR4=2721.501,SR5=383.536,SR6=1100.083,SR7=378.943,AntHeight=313,GeoidHeight=22
2009.05.05 07:34:00,GPSD=050509,GPST=073359.000,LAT=6723.1971,NS=N,LONG=2645.4765,EW=E,T=1.64,U=81.9,T1=25.017,T2=25.177,T3=24.899,T4=25.446,UVB1=0.219,UVB2=0.006,UVB3=0.116,UVB4=0.016,SR4=2545.426,SR5=359.039,SR6=1392.520,SR7=365.929,AntHeight=311,GeoidHeight=22
2009.05.05 07:34:10,GPSD=050509,GPST=073409.000,LAT=6723.0152,NS=N,LONG=2645.6043,EW=E,T=1.72,U=82.2,T1=25.021,T2=25.265,T3=24.929,T4=25.507,UVB1=0.267,UVB2=0.007,UVB3=0.114,UVB4=0.018,SR4=3311.733,SR5=354.446,SR6=1861.032,SR7=366.694,AntHeight=318,GeoidHeight=22
2009.05.05 07:34:20,GPSD=050509,GPST=073419.000,LAT=6722.8261,NS=N,LONG=2645.7171,EW=E,T=1.76,U=82.5,T1=25.021,T2=25.070,T3=24.960,T4=25.079,UVB1=0.152,UVB2=0.005,UVB3=0.107,UVB4=0.007,SR4=2094.522,SR5=166.888,SR6=1164.389,SR7=187.558,AntHeight=324,GeoidHeight=22
2009.05.05 07:34:30,GPSD=050509,GPST=073429.000,LAT=6722.6357,NS=N,LONG=2645.8226,EW=E,T=1.78,U=82.5,T1=25.025,T2=24.811,T3=24.998,T4=25.079,UVB1=0.149,UVB2=0.005,UVB3=0.104,UVB4=0.007,SR4=872.718,SR5=143.922,SR6=671.380,SR7=151.577,AntHeight=325,GeoidHeight=22
2009.05.05 07:34:40,GPSD=050509,GPST=073439.000,LAT=6722.4560,NS=N,LONG=2645.9949,EW=E,T=1.78,U=82.4,T1=25.029,T2=25.017,T3=25.036,T4=24.988,UVB1=0.165,UVB2=0.007,UVB3=0.120,UVB4=0.007,SR4=1175.872,SR5=267.174,SR6=992.908,SR7=264.112,AntHeight=325,GeoidHeight=22
2009.05.05 07:34:50,GPSD=050509,GPST=073449.000,LAT=6722.3015,NS=N,LONG=2646.2767,EW=E,T=1.78,U=82.3,T1=25.029,T2=25.231,T3=25.067,T4=24.927,UVB1=0.242,UVB2=0.005,UVB3=0.205,UVB4=0.009,SR4=2780.447,SR5=413.393,SR6=2953.460,SR7=412.627,AntHeight=318,GeoidHeight=22
2009.05.05 07:35:00,GPSD=050509,GPST=073459.000,LAT=6722.2175,NS=N,LONG=2646.6951,EW=E,T=1.83,U=82.5,T1=25.036,T2=25.219,T3=25.105,T4=24.835,UVB1=0.135,UVB2=0.005,UVB3=0.199,UVB4=0.007,SR4=1612.231,SR5=388.130,SR6=3316.327,SR7=408.799,AntHeight=308,GeoidHeight=22
2009.05.05 07:35:10,GPSD=050509,GPST=073509.000,LAT=6722.1877,NS=N,LONG=2647.1581,EW=E,T=1.89,U=82.7,T1=25.040,T2=24.922,T3=25.135,T4=24.805,UVB1=0.128,UVB2=0.005,UVB3=0.172,UVB4=0.007,SR4=588.702,SR5=317.700,SR6=2550.019,SR7=333.011,AntHeight=305,GeoidHeight=22
2009.05.05 07:35:20,GPSD=050509,GPST=073519.000,LAT=6722.1749,NS=N,LONG=2647.5993,EW=E,T=1.95,U=82.2,T1=25.044,T2=24.872,T3=25.158,T4=25.293,UVB1=0.127,UVB2=0.005,UVB3=0.173,UVB4=0.016,SR4=482.291,SR5=242.677,SR6=2967.240,SR7=260.284,AntHeight=302,GeoidHeight=22
2009.05.05 07:35:30,GPSD=050509,GPST=073529.000,LAT=6722.1678,NS=N,LONG=2648.0316,EW=E,T=1.97,U=82.0,T1=25.044,T2=25.154,T3=25.181,T4=25.385,UVB1=0.130,UVB2=0.005,UVB3=0.141,UVB4=0.015,SR4=520.568,SR5=169.185,SR6=1393.286,SR7=182.199,AntHeight=301,GeoidHeight=22
2009.05.05 07:35:40,GPSD=050509,GPST=073539.000,LAT=6722.1542,NS=N,LONG=2648.4602,EW=E,T=2.01,U=81.3,T1=25.044,T2=25.265,T3=25.154,T4=25.507,UVB1=0.128,UVB2=0.010,UVB3=0.167,UVB4=0.022,SR4=587.936,SR5=270.236,SR6=1593.858,SR7=273.298,AntHeight=303,GeoidHeight=22
2009.05.05 07:35:50,GPSD=050509,GPST=073549.000,LAT=6722.1522,NS=N,LONG=2648.8809,EW=E,T=2.07,U=81.4,T1=25.044,T2=25.109,T3=25.162,T4=25.049,UVB1=0.135,UVB2=0.043,UVB3=0.222,UVB4=0.054,SR4=676.739,SR5=715.781,SR6=3668.476,SR7=720.375,AntHeight=302,GeoidHeight=22
2009.05.05 07:36:00,GPSD=050509,GPST=073559.000,LAT=6722.1472,NS=N,LONG=2649.3094,EW=E,T=2.11,U=81.7,T1=25.048,T2=24.826,T3=25.166,T4=25.079,UVB1=0.139,UVB2=0.047,UVB3=0.223,UVB4=0.062,SR4=777.025,SR5=865.062,SR6=3669.241,SR7=880.373,AntHeight=305,GeoidHeight=22
2009.05.05 07:36:10,GPSD=050509,GPST=073609.000,LAT=6722.1540,NS=N,LONG=2649.7195,EW=E,T=2.18,U=82.2,T1=25.051,T2=25.006,T3=25.166,T4=25.049,UVB1=0.146,UVB2=0.056,UVB3=0.228,UVB4=0.074,SR4=868.890,SR5=1054.151,SR6=3856.799,SR7=1083.241,AntHeight=330,GeoidHeight=22
2009.05.05 07:36:20,GPSD=050509,GPST=073619.000,LAT=6722.1519,NS=N,LONG=2650.1536,EW=E,T=2.22,U=81.7,T1=25.055,T2=25.227,T3=25.158,T4=24.927,UVB1=0.135,UVB2=0.059,UVB3=0.184,UVB4=0.074,SR4=648.414,SR5=969.941,SR6=3496.229,SR7=1006.687,AntHeight=353,GeoidHeight=22
2009.05.05 07:36:30,GPSD=050509,GPST=073629.000,LAT=6722.1545,NS=N,LONG=2650.5854,EW=E,T=2.26,U=81.3,T1=25.055,T2=25.235,T3=25.151,T4=24.835,UVB1=0.130,UVB2=0.063,UVB3=0.216,UVB4=0.076,SR4=450.904,SR5=925.540,SR6=2696.238,SR7=955.396,AntHeight=364,GeoidHeight=22
2009.05.05 07:36:40,GPSD=050509,GPST=073639.000,LAT=6722.1585,NS=N,LONG=2651.0181,EW=E,T=2.24,U=79.8,T1=25.055,T2=24.926,T3=25.132,T4=24.774,UVB1=0.129,UVB2=0.050,UVB3=0.210,UVB4=0.074,SR4=366.694,SR5=989.845,SR6=2996.330,SR7=1048.792,AntHeight=367,GeoidHeight=22
2009.05.05 07:36:50,GPSD=050509,GPST=073649.000,LAT=6722.1613,NS=N,LONG=2651.4609,EW=E,T=2.28,U=79.6,T1=25.059,T2=24.880,T3=25.120,T4=25.323,UVB1=0.129,UVB2=0.015,UVB3=0.173,UVB4=0.040,SR4=323.824,SR5=580.281,SR6=2175.669,SR7=649.945,AntHeight=358,GeoidHeight=22
2009.05.05 07:37:00,GPSD=050509,GPST=073659.000,LAT=6722.1658,NS=N,LONG=2651.9164,EW=E,T=2.28,U=79.4,T1=25.063,T2=25.170,T3=25.097,T4=25.415,UVB1=0.130,UVB2=0.028,UVB3=0.214,UVB4=0.043,SR4=310.044,SR5=458.559,SR6=3139.486,SR7=501.430,AntHeight=342,GeoidHeight=22
2009.05.05 07:37:10,GPSD=050509,GPST=073709.000,LAT=6722.1708,NS=N,LONG=2652.3597,EW=E,T=2.30,U=79.6,T1=25.063,T2=25.273,T3=25.120,T4=25.079,UVB1=0.131,UVB2=0.064,UVB3=0.174,UVB4=0.076,SR4=320.762,SR5=788.508,SR6=2179.497,SR7=803.053,AntHeight=340,GeoidHeight=22
2009.05.05 07:37:20,GPSD=050509,GPST=073719.000,LAT=6722.1667,NS=N,LONG=2652.8262,EW=E,T=2.30,U=79.5,T1=25.067,T2=25.078,T3=25.097,T4=25.110,UVB1=0.132,UVB2=0.066,UVB3=0.177,UVB4=0.082,SR4=339.135,SR5=997.501,SR6=3040.732,SR7=1023.529,AntHeight=339,GeoidHeight=22
2009.05.05 07:37:30,GPSD=050509,GPST=073729.000,LAT=6722.1534,NS=N,LONG=2653.3048,EW=E,T=2.28,U=79.2,T1=25.067,T2=24.819,T3=25.067,T4=25.079,UVB1=0.133,UVB2=0.054,UVB3=0.213,UVB4=0.067,SR4=345.259,SR5=839.034,SR6=2625.042,SR7=866.593,AntHeight=332,GeoidHeight=22
2009.05.05 07:37:40,GPSD=050509,GPST=073739.000,LAT=6722.1390,NS=N,LONG=2653.7906,EW=E,T=2.28,U=79.6,T1=25.067,T2=25.051,T3=25.048,T4=25.018,UVB1=0.135,UVB2=0.018,UVB3=0.215,UVB4=0.024,SR4=422.579,SR5=577.984,SR6=3065.229,SR7=605.543,AntHeight=331,GeoidHeight=22
2009.05.05 07:37:50,GPSD=050509,GPST=073749.000,LAT=6722.1249,NS=N,LONG=2654.2895,EW=E,T=2.26,U=79.7,T1=25.067,T2=25.250,T3=25.029,T4=24.896,UVB1=0.138,UVB2=0.008,UVB3=0.214,UVB4=0.012,SR4=574.922,SR5=423.345,SR6=3483.980,SR7=437.890,AntHeight=335,GeoidHeight=22
2009.05.05 07:38:00,GPSD=050509,GPST=073759.000,LAT=6722.1101,NS=N,LONG=2654.7704,EW=E,T=2.26,U=79.5,T1=25.067,T2=25.196,T3=25.002,T4=24.805,UVB1=0.136,UVB2=0.012,UVB3=0.196,UVB4=0.014,SR4=594.826,SR5=279.423,SR6=3554.410,SR7=293.202,AntHeight=339,GeoidHeight=22
2009.05.05 07:38:10,GPSD=050509,GPST=073809.000,LAT=6722.0963,NS=N,LONG=2655.2417,EW=E,T=2.22,U=79.7,T1=25.067,T2=24.876,T3=24.983,T4=25.293,UVB1=0.130,UVB2=0.006,UVB3=0.129,UVB4=0.017,SR4=471.574,SR5=160.764,SR6=1139.892,SR7=161.529,AntHeight=342,GeoidHeight=22
2009.05.05 07:38:20,GPSD=050509,GPST=073819.000,LAT=6722.0871,NS=N,LONG=2655.7161,EW=E,T=2.20,U=79.8,T1=25.067,T2=24.929,T3=24.914,T4=25.385,UVB1=0.131,UVB2=0.008,UVB3=0.172,UVB4=0.018,SR4=450.904,SR5=196.744,SR6=1756.153,SR7=192.917,AntHeight=343,GeoidHeight=22
2009.05.05 07:38:30,GPSD=050509,GPST=073829.000,LAT=6722.0780,NS=N,LONG=2656.1925,EW=E,T=2.18,U=79.2,T1=25.067,T2=25.189,T3=24.895,T4=25.476,UVB1=0.132,UVB2=0.005,UVB3=0.134,UVB4=0.016,SR4=504.492,SR5=256.456,SR6=1334.339,SR7=253.394,AntHeight=343,GeoidHeight=22
2009.05.05 07:38:40,GPSD=050509,GPST=073839.000,LAT=6722.0733,NS=N,LONG=2656.6544,EW=E,T=2.18,U=78.9,T1=25.063,T2=25.261,T3=24.880,T4=25.079,UVB1=0.134,UVB2=0.005,UVB3=0.154,UVB4=0.006,SR4=558.080,SR5=293.202,SR6=1492.806,SR7=291.671,AntHeight=345,GeoidHeight=22
2009.05.05 07:38:50,GPSD=050509,GPST=073849.000,LAT=6722.0723,NS=N,LONG=2657.1123,EW=E,T=2.15,U=79.0,T1=25.059,T2=25.006,T3=24.872,T4=25.110,UVB1=0.134,UVB2=0.006,UVB3=0.215,UVB4=0.010,SR4=600.185,SR5=380.474,SR6=3458.717,SR7=378.943,AntHeight=340,GeoidHeight=21
2009.05.05 07:39:00,GPSD=050509,GPST=073859.000,LAT=6722.0693,NS=N,LONG=2657.5748,EW=E,T=2.15,U=79.8,T1=25.067,T2=24.857,T3=24.861,T4=25.018,UVB1=0.134,UVB2=0.009,UVB3=0.208,UVB4=0.011,SR4=589.467,SR5=387.364,SR6=3345.417,SR7=390.426,AntHeight=340,GeoidHeight=21
2009.05.05 07:39:10,GPSD=050509,GPST=073909.000,LAT=6722.0656,NS=N,LONG=2658.0536,EW=E,T=2.20,U=79.8,T1=25.063,T2=25.116,T3=24.857,T4=24.896,UVB1=0.132,UVB2=0.009,UVB3=0.209,UVB4=0.011,SR4=520.568,SR5=393.488,SR6=3139.486,SR7=396.551,AntHeight=353,GeoidHeight=21
2009.05.05 07:39:20,GPSD=050509,GPST=073919.000,LAT=6722.0567,NS=N,LONG=2658.5375,EW=E,T=2.28,U=78.5,T1=25.063,T2=25.269,T3=24.861,T4=24.805,UVB1=0.129,UVB2=0.009,UVB3=0.205,UVB4=0.013,SR4=438.655,SR5=388.130,SR6=2957.288,SR7=388.895,AntHeight=366,GeoidHeight=21
2009.05.05 07:39:30,GPSD=050509,GPST=073929.000,LAT=6722.0439,NS=N,LONG=2658.9996,EW=E,T=2.28,U=77.8,T1=25.063,T2=25.132,T3=24.868,T4=24.805,UVB1=0.126,UVB2=0.015,UVB3=0.204,UVB4=0.021,SR4=360.570,SR5=398.082,SR6=2916.714,SR7=400.378,AntHeight=375,GeoidHeight=21
2009.05.05 07:39:40,GPSD=050509,GPST=073939.000,LAT=6722.0332,NS=N,LONG=2659.4616,EW=E,T=2.28,U=77.1,T1=25.059,T2=24.830,T3=24.876,T4=25.354,UVB1=0.127,UVB2=0.020,UVB3=0.206,UVB4=0.036,SR4=332.245,SR5=434.828,SR6=2950.398,SR7=440.186,AntHeight=376,GeoidHeight=21
2009.05.05 07:39:50,GPSD=050509,GPST=073949.000,LAT=6722.0196,NS=N,LONG=2659.9278,EW=E,T=2.28,U=76.4,T1=25.063,T2=24.990,T3=24.903,T4=25.476,UVB1=0.128,UVB2=0.028,UVB3=0.204,UVB4=0.045,SR4=323.059,SR5=499.899,SR6=2887.623,SR7=509.851,AntHeight=377,GeoidHeight=21
2009.05.05 07:40:00,GPSD=050509,GPST=073959.000,LAT=6722.0069,NS=N,LONG=2700.3963,EW=E,T=2.24,U=75.9,T1=25.063,T2=25.227,T3=24.945,T4=25.079,UVB1=0.129,UVB2=0.024,UVB3=0.210,UVB4=0.029,SR4=323.059,SR5=535.879,SR6=3027.717,SR7=545.831,AntHeight=380,GeoidHeight=21
2009.05.05 07:40:10,GPSD=050509,GPST=074009.000,LAT=6721.9919,NS=N,LONG=2700.8714,EW=E,T=2.20,U=75.6,T1=25.063,T2=25.231,T3=24.964,T4=25.079,UVB1=0.131,UVB2=0.014,UVB3=0.210,UVB4=0.018,SR4=317.700,SR5=453.201,SR6=2986.378,SR7=458.559,AntHeight=383,GeoidHeight=21
2009.05.05 07:40:20,GPSD=050509,GPST=074019.000,LAT=6721.9768,NS=N,LONG=2701.3363,EW=E,T=2.15,U=75.9,T1=25.059,T2=24.922,T3=24.983,T4=25.018,UVB1=0.132,UVB2=0.014,UVB3=0.209,UVB4=0.013,SR4=319.996,SR5=401.909,SR6=2925.900,SR7=401.909,AntHeight=389,GeoidHeight=21
2009.05.05 07:40:30,GPSD=050509,GPST=074029.000,LAT=6721.9609,NS=N,LONG=2701.7818,EW=E,T=2.07,U=75.7,T1=25.059,T2=24.887,T3=25.006,T4=24.957,UVB1=0.130,UVB2=0.024,UVB3=0.205,UVB4=0.025,SR4=312.341,SR5=516.741,SR6=2909.824,SR7=511.382,AntHeight=395,GeoidHeight=21
2009.05.05 07:40:40,GPSD=050509,GPST=074039.000,LAT=6721.9518,NS=N,LONG=2702.2007,EW=E,T=1.99,U=76.3,T1=25.055,T2=25.181,T3=25.029,T4=24.927,UVB1=0.131,UVB2=0.019,UVB3=0.216,UVB4=0.025,SR4=316.169,SR5=496.071,SR6=3052.980,SR7=511.382,AntHeight=401,GeoidHeight=21
2009.05.05 07:40:50,GPSD=050509,GPST=074049.000,LAT=6721.9411,NS=N,LONG=2702.6297,EW=E,T=1.95,U=76.7,T1=25.048,T2=25.269,T3=25.044,T4=24.805,UVB1=0.132,UVB2=0.015,UVB3=0.217,UVB4=0.021,SR4=332.245,SR5=453.201,SR6=2963.412,SR7=461.622,AntHeight=406,GeoidHeight=21
2009.05.05 07:41:00,GPSD=050509,GPST=074059.000,LAT=6721.9195,NS=N,LONG=2703.0688,EW=E,T=1.87,U=77.1,T1=25.051,T2=25.059,T3=25.070,T4=25.323,UVB1=0.135,UVB2=0.019,UVB3=0.216,UVB4=0.032,SR4=369.757,SR5=461.622,SR6=3135.659,SR7=462.387,AntHeight=415,GeoidHeight=21
2009.05.05 07:41:10,GPSD=050509,GPST=074109.000,LAT=6721.8958,NS=N,LONG=2703.5147,EW=E,T=1.85,U=77.5,T1=25.051,T2=24.811,T3=25.093,T4=25.446,UVB1=0.135,UVB2=0.021,UVB3=0.192,UVB4=0.033,SR4=391.957,SR5=391.192,SR6=2102.177,SR7=396.551,AntHeight=424,GeoidHeight=21
2009.05.05 07:41:20,GPSD=050509,GPST=074119.000,LAT=6721.8715,NS=N,LONG=2703.9577,EW=E,T=1.78,U=77.8,T1=25.048,T2=25.059,T3=25.120,T4=25.079,UVB1=0.135,UVB2=0.029,UVB3=0.173,UVB4=0.034,SR4=396.551,SR5=488.416,SR6=2239.209,SR7=484.588,AntHeight=434,GeoidHeight=21
2009.05.05 07:41:30,GPSD=050509,GPST=074129.000,LAT=6721.8463,NS=N,LONG=2704.3893,EW=E,T=1.72,U=78.1,T1=25.040,T2=25.250,T3=25.135,T4=25.079,UVB1=0.137,UVB2=0.026,UVB3=0.221,UVB4=0.034,SR4=414.924,SR5=547.362,SR6=3109.630,SR7=548.893,AntHeight=443,GeoidHeight=21
2009.05.05 07:41:40,GPSD=050509,GPST=074139.000,LAT=6721.8198,NS=N,LONG=2704.8126,EW=E,T=1.64,U=78.3,T1=25.040,T2=25.185,T3=25.154,T4=25.049,UVB1=0.140,UVB2=0.026,UVB3=0.216,UVB4=0.032,SR4=542.004,SR5=508.320,SR6=3341.589,SR7=517.506,AntHeight=451,GeoidHeight=21
2009.05.05 07:41:50,GPSD=050509,GPST=074149.000,LAT=6721.7935,NS=N,LONG=2705.2481,EW=E,T=1.58,U=79.1,T1=25.032,T2=24.872,T3=25.162,T4=24.957,UVB1=0.144,UVB2=0.037,UVB3=0.228,UVB4=0.049,SR4=633.869,SR5=648.414,SR6=3153.266,SR7=656.835,AntHeight=462,GeoidHeight=21
2009.05.05 07:42:00,GPSD=050509,GPST=074159.000,LAT=6721.7643,NS=N,LONG=2705.6829,EW=E,T=1.54,U=79.6,T1=25.029,T2=24.922,T3=25.185,T4=24.866,UVB1=0.140,UVB2=0.054,UVB3=0.219,UVB4=0.073,SR4=541.238,SR5=820.661,SR6=3709.050,SR7=836.737,AntHeight=472,GeoidHeight=21
2009.05.05 07:42:10,GPSD=050509,GPST=074209.000,LAT=6721.7320,NS=N,LONG=2706.1175,EW=E,T=1.52,U=79.4,T1=25.021,T2=25.173,T3=25.154,T4=24.896,UVB1=0.139,UVB2=0.051,UVB3=0.212,UVB4=0.062,SR4=478.464,SR5=842.861,SR6=3576.611,SR7=858.172,AntHeight=486,GeoidHeight=21
2009.05.05 07:42:20,GPSD=050509,GPST=074219.000,LAT=6721.7009,NS=N,LONG=2706.5347,EW=E,T=1.41,U=78.9,T1=25.017,T2=25.257,T3=25.158,T4=25.262,UVB1=0.137,UVB2=0.022,UVB3=0.216,UVB4=0.035,SR4=461.622,SR5=719.609,SR6=3542.161,SR7=735.686,AntHeight=503,GeoidHeight=21
2009.05.05 07:42:30,GPSD=050509,GPST=074229.000,LAT=6721.6637,NS=N,LONG=2706.9662,EW=E,T=1.35,U=79.0,T1=25.009,T2=25.017,T3=25.162,T4=25.354,UVB1=0.251,UVB2=0.015,UVB3=0.224,UVB4=0.031,SR4=1266.206,SR5=502.961,SR6=3142.549,SR7=518.272,AntHeight=502,GeoidHeight=21
2009.05.05 07:42:40,GPSD=050509,GPST=074239.000,LAT=6721.5414,NS=N,LONG=2707.3510,EW=E,T=1.27,U=79.3,T1=25.002,T2=24.811,T3=25.162,T4=25.476,UVB1=0.237,UVB2=0.018,UVB3=0.197,UVB4=0.027,SR4=2412.222,SR5=584.108,SR6=2708.487,SR7=575.687,AntHeight=495,GeoidHeight=21
2009.05.05 07:42:50,GPSD=050509,GPST=074249.000,LAT=6721.3993,NS=N,LONG=2707.6768,EW=E,T=1.21,U=79.2,T1=24.994,T2=25.059,T3=25.158,T4=25.079,UVB1=0.238,UVB2=0.032,UVB3=0.194,UVB4=0.040,SR4=2358.634,SR5=581.046,SR6=2468.872,SR7=571.094,AntHeight=489,GeoidHeight=21
2009.05.05 07:43:00,GPSD=050509,GPST=074259.000,LAT=6721.2523,NS=N,LONG=2707.9964,EW=E,T=1.17,U=79.6,T1=24.990,T2=25.250,T3=25.151,T4=25.079,UVB1=0.245,UVB2=0.051,UVB3=0.196,UVB4=0.057,SR4=2450.499,SR5=739.513,SR6=2543.130,SR7=728.796,AntHeight=487,GeoidHeight=21
2009.05.05 07:43:10,GPSD=050509,GPST=074309.000,LAT=6721.1003,NS=N,LONG=2708.3016,EW=E,T=1.11,U=78.7,T1=24.987,T2=25.173,T3=25.135,T4=25.018,UVB1=0.244,UVB2=0.053,UVB3=0.193,UVB4=0.062,SR4=2437.485,SR5=821.426,SR6=2514.804,SR7=815.302,AntHeight=488,GeoidHeight=21
2009.05.05 07:43:20,GPSD=050509,GPST=074319.000,LAT=6720.9431,NS=N,LONG=2708.5981,EW=E,T=1.02,U=78.9,T1=24.979,T2=24.865,T3=25.120,T4=24.927,UVB1=0.245,UVB2=0.040,UVB3=0.190,UVB4=0.042,SR4=2382.366,SR5=687.456,SR6=2426.002,SR7=692.815,AntHeight=490,GeoidHeight=21
2009.05.05 07:43:30,GPSD=050509,GPST=074329.000,LAT=6720.7871,NS=N,LONG=2708.9109,EW=E,T=0.98,U=78.9,T1=24.971,T2=24.910,T3=25.097,T4=24.866,UVB1=0.242,UVB2=0.042,UVB3=0.196,UVB4=0.047,SR4=2347.916,SR5=705.064,SR6=2446.671,SR7=702.002,AntHeight=485,GeoidHeight=21
2009.05.05 07:43:40,GPSD=050509,GPST=074339.000,LAT=6720.6346,NS=N,LONG=2709.2327,EW=E,T=0.90,U=79.5,T1=24.964,T2=25.154,T3=25.074,T4=24.805,UVB1=0.247,UVB2=0.029,UVB3=0.203,UVB4=0.035,SR4=2425.236,SR5=572.625,SR6=2505.618,SR7=582.577,AntHeight=481,GeoidHeight=21
